reference_month,frn_id,group_name,performance_classification,business_model,orders,gmv_basket,delivery_fee,paid_delivery_fee,commission,service_fee,anticipation_fee,olp_fee,delivery_cost,occurrences_cost
2024-07,FRN_00087,GRUPO_190,LONG_TAIL,MARKETPLACE,30,1744.03,104.64,78.48,279.04,34.88,3.49,26.16,0.0,0.0
2024-07,FRN_00088,GRUPO_296,KEY_ACCOUNT,FULL_SERVICE,1688,332550.7,26604.06,19953.05,39906.08,6651.01,1662.75,4988.26,-18622.84,-2660.41
2024-07,FRN_00089,GRUPO_213,LONG_TAIL,MARKETPLACE,82,3420.72,205.24,153.93,547.32,68.41,6.84,51.31,0.0,0.0
2024-07,FRN_00090,GRUPO_208,LONG_TAIL,MARKETPLACE,46,2269.33,136.16,102.12,363.09,45.39,4.54,34.04,0.0,0.0
2024-07,FRN_00091,GRUPO_237,STANDARD,MARKETPLACE,199,13867.52,832.05,624.04,2218.8,277.35,27.74,208.01,0.0,0.0
2024-07,FRN_00092,GRUPO_338,LONG_TAIL,MARKETPLACE,60,3247.26,194.84,146.13,519.56,64.95,6.49,48.71,0.0,0.0
2024-07,FRN_00093,GRUPO_367,STRATEGIC,MARKETPLACE,827,33803.91,2028.23,1521.17,5408.63,676.08,67.61,507.06,0.0,0.0
2024-07,FRN_00094,GRUPO_053,STANDARD,MARKETPLACE,152,5672.46,340.35,255.26,907.59,113.45,11.34,85.09,0.0,0.0
2024-07,FRN_00095,GRUPO_280,STANDARD,MARKETPLACE,304,18859.39,1131.56,848.67,3017.5,377.19,37.72,282.89,0.0,0.0
2024-07,FRN_00096,GRUPO_217,LONG_TAIL,MARKETPLACE,1,85.05,5.1,3.82,13.61,1.7,0.17,1.28,0.0,0.0
2024-07,FRN_00097,GRUPO_252,LONG_TAIL,FULL_SERVICE,1,55.61,4.45,3.34,6.67,1.11,0.28,0.83,-3.11,-0.44
2024-07,FRN_00098,GRUPO_188,STANDARD,MARKETPLACE,355,17695.32,1061.72,796.29,2831.25,353.91,35.39,265.43,0.0,0.0
2024-07,FRN_00099,GRUPO_380,LONG_TAIL,FULL_SERVICE,103,3588.15,287.05,215.29,430.58,71.76,17.94,53.82,-200.94,-28.71
2024-07,FRN_00100,GRUPO_041,STRATEGIC,FULL_SERVICE,924,20212.86,1617.03,1212.77,2425.54,404.26,101.06,303.19,-1131.92,-161.7
2024-07,FRN_00101,GRUPO_157,STANDARD,MARKETPLACE,423,29620.37,1777.22,1332.91,4739.26,592.41,59.24,444.31,0.0,0.0
2024-07,FRN_00102,GRUPO_015,STANDARD,MARKETPLACE,118,10337.4,620.24,465.18,1653.98,206.75,20.67,155.06,0.0,0.0
2024-07,FRN_00103,GRUPO_301,LONG_TAIL,MARKETPLACE,107,3565.73,213.94,160.45,570.52,71.31,7.13,53.49,0.0,0.0
2024-07,FRN_00104,GRUPO_065,STANDARD,MARKETPLACE,270,15007.93,900.48,675.36,2401.27,300.16,30.02,225.12,0.0,0.0
2024-07,FRN_00105,GRUPO_345,STANDARD,MARKETPLACE,209,9506.21,570.37,427.78,1520.99,190.12,19.01,142.59,0.0,0.0
2024-07,FRN_00106,GRUPO_327,STRATEGIC,MARKETPLACE,592,48132.43,2887.95,2165.96,7701.19,962.65,96.26,721.99,0.0,0.0
2024-07,FRN_00107,GRUPO_009,STRATEGIC,MARKETPLACE,656,57621.03,3457.26,2592.95,9219.36,1152.42,115.24,864.32,0.0,0.0
2024-07,FRN_00108,GRUPO_344,STANDARD,MARKETPLACE,377,33482.33,2008.94,1506.7,5357.17,669.65,66.96,502.23,0.0,0.0
2024-07,FRN_00109,GRUPO_129,STANDARD,MARKETPLACE,125,6672.43,400.35,300.26,1067.59,133.45,13.34,100.09,0.0,0.0
2024-07,FRN_00110,GRUPO_136,LONG_TAIL,MARKETPLACE,96,5308.08,318.48,238.86,849.29,106.16,10.62,79.62,0.0,0.0
2024-07,FRN_00111,GRUPO_063,STANDARD,MARKETPLACE,330,25308.16,1518.49,1138.87,4049.31,506.16,50.62,379.62,0.0,0.0
2024-07,FRN_00112,GRUPO_139,STANDARD,MARKETPLACE,265,18245.43,1094.73,821.05,2919.27,364.91,36.49,273.68,0.0,0.0
2024-07,FRN_00113,GRUPO_081,STRATEGIC,MARKETPLACE,646,89942.2,5396.53,4047.4,14390.75,1798.84,179.88,1349.13,0.0,0.0
2024-07,FRN_00114,GRUPO_392,LONG_TAIL,MARKETPLACE,46,2206.47,132.39,99.29,353.04,44.13,4.41,33.1,0.0,0.0
2024-07,FRN_00115,GRUPO_163,LONG_TAIL,MARKETPLACE,80,3527.98,211.68,158.76,564.48,70.56,7.06,52.92,0.0,0.0
2024-07,FRN_00116,GRUPO_289,STRATEGIC,MARKETPLACE,719,65193.23,3911.59,2933.69,10430.92,1303.86,130.39,977.9,0.0,0.0
2024-07,FRN_00117,GRUPO_379,LONG_TAIL,MARKETPLACE,56,2473.08,148.38,111.28,395.69,49.46,4.95,37.1,0.0,0.0
2024-07,FRN_00118,GRUPO_261,STANDARD,MARKETPLACE,235,11791.67,707.5,530.62,1886.67,235.83,23.58,176.88,0.0,0.0
2024-07,FRN_00119,GRUPO_231,STRATEGIC,MARKETPLACE,697,101573.48,6094.41,4570.81,16251.76,2031.47,203.15,1523.6,0.0,0.0
2024-07,FRN_00120,GRUPO_041,STANDARD,MARKETPLACE,362,9333.41,560.0,420.0,1493.35,186.67,18.67,140.0,0.0,0.0
2024-07,FRN_00121,GRUPO_028,STANDARD,MARKETPLACE,246,12823.12,769.39,577.04,2051.7,256.46,25.65,192.35,0.0,0.0
2024-07,FRN_00122,GRUPO_135,STRATEGIC,FULL_SERVICE,491,65002.28,5200.18,3900.14,7800.27,1300.05,325.01,975.03,-3640.13,-520.02
2024-07,FRN_00123,GRUPO_201,LONG_TAIL,FULL_SERVICE,74,7063.95,565.12,423.84,847.67,141.28,35.32,105.96,-395.58,-56.51
2024-07,FRN_00124,GRUPO_328,LONG_TAIL,MARKETPLACE,48,1729.38,103.76,77.82,276.7,34.59,3.46,25.94,0.0,0.0
2024-07,FRN_00125,GRUPO_268,LONG_TAIL,MARKETPLACE,32,1339.88,80.39,60.29,214.38,26.8,2.68,20.1,0.0,0.0
2024-07,FRN_00126,GRUPO_033,STANDARD,MARKETPLACE,358,32125.6,1927.54,1445.65,5140.1,642.51,64.25,481.88,0.0,0.0
2024-07,FRN_00127,GRUPO_048,STANDARD,MARKETPLACE,615,22272.67,1336.36,1002.27,3563.63,445.45,44.55,334.09,0.0,0.0
2024-07,FRN_00128,GRUPO_062,LONG_TAIL,MARKETPLACE,61,2298.66,137.92,103.44,367.79,45.97,4.6,34.48,0.0,0.0
2024-07,FRN_00129,GRUPO_216,STANDARD,MARKETPLACE,332,36097.83,2165.87,1624.4,5775.65,721.96,72.2,541.47,0.0,0.0
2024-07,FRN_00130,GRUPO_293,STRATEGIC,MARKETPLACE,924,52386.94,3143.22,2357.41,8381.91,1047.74,104.77,785.8,0.0,0.0
2024-07,FRN_00131,GRUPO_099,STANDARD,MARKETPLACE,369,3994.86,239.69,179.77,639.18,79.9,7.99,59.92,0.0,0.0
2024-07,FRN_00132,GRUPO_172,LONG_TAIL,MARKETPLACE,1,45.52,2.73,2.05,7.28,0.91,0.09,0.68,0.0,0.0
2024-07,FRN_00133,GRUPO_360,STANDARD,MARKETPLACE,361,28789.57,1727.37,1295.53,4606.33,575.79,57.58,431.84,0.0,0.0
2024-07,FRN_00134,GRUPO_214,STRATEGIC,MARKETPLACE,1154,126216.53,7572.99,5679.74,20194.64,2524.33,252.43,1893.25,0.0,0.0
2024-07,FRN_00135,GRUPO_035,LONG_TAIL,FULL_SERVICE,74,5779.69,462.38,346.78,693.56,115.59,28.9,86.7,-323.67,-46.24
2024-07,FRN_00136,GRUPO_227,STANDARD,MARKETPLACE,252,20383.01,1222.98,917.24,3261.28,407.66,40.77,305.75,0.0,0.0
2024-07,FRN_00137,GRUPO_101,STANDARD,MARKETPLACE,343,14677.14,880.63,660.47,2348.34,293.54,29.35,220.16,0.0,0.0
2024-07,FRN_00138,GRUPO_131,STRATEGIC,MARKETPLACE,820,157768.88,9466.13,7099.6,25243.02,3155.38,315.54,2366.53,0.0,0.0
2024-07,FRN_00139,GRUPO_257,STANDARD,FULL_SERVICE,479,26259.41,2100.75,1575.56,3151.13,525.19,131.3,393.89,-1470.52,-210.08
2024-07,FRN_00140,GRUPO_005,LONG_TAIL,MARKETPLACE,128,7988.08,479.28,359.46,1278.09,159.76,15.98,119.82,0.0,0.0
2024-07,FRN_00141,GRUPO_218,STANDARD,MARKETPLACE,340,22874.45,1372.47,1029.35,3659.91,457.49,45.75,343.12,0.0,0.0
2024-07,FRN_00142,GRUPO_255,STANDARD,MARKETPLACE,369,26984.96,1619.1,1214.32,4317.59,539.7,53.97,404.77,0.0,0.0
2024-07,FRN_00143,GRUPO_398,LONG_TAIL,FULL_SERVICE,79,4134.69,330.78,248.08,496.16,82.69,20.67,62.02,-231.55,-33.08
2024-07,FRN_00144,GRUPO_359,LONG_TAIL,MARKETPLACE,88,5766.9,346.01,259.51,922.7,115.34,11.53,86.5,0.0,0.0
2024-07,FRN_00145,GRUPO_283,LONG_TAIL,MARKETPLACE,54,1223.55,73.41,55.06,195.77,24.47,2.45,18.35,0.0,0.0
2024-07,FRN_00146,GRUPO_393,STANDARD,MARKETPLACE,297,14820.14,889.21,666.91,2371.22,296.4,29.64,222.3,0.0,0.0
2024-07,FRN_00147,GRUPO_207,STANDARD,MARKETPLACE,241,16027.5,961.65,721.24,2564.4,320.55,32.05,240.41,0.0,0.0
2024-07,FRN_00148,GRUPO_015,LONG_TAIL,MARKETPLACE,26,546.38,32.78,24.59,87.42,10.93,1.09,8.2,0.0,0.0
2024-07,FRN_00149,GRUPO_346,LONG_TAIL,MARKETPLACE,67,3382.36,202.94,152.2,541.18,67.65,6.76,50.74,0.0,0.0
2024-07,FRN_00150,GRUPO_042,KEY_ACCOUNT,FULL_SERVICE,1759,370526.31,29642.1,22231.57,44463.16,7410.53,1852.63,5557.89,-20749.47,-2964.21
2024-07,FRN_00151,GRUPO_380,STRATEGIC,FULL_SERVICE,717,96767.26,7741.38,5806.03,11612.07,1935.35,483.84,1451.51,-5418.97,-774.14
2024-07,FRN_00152,GRUPO_179,STANDARD,MARKETPLACE,441,27724.89,1663.49,1247.62,4435.98,554.5,55.45,415.87,0.0,0.0
2024-07,FRN_00153,GRUPO_063,LONG_TAIL,MARKETPLACE,115,5853.49,351.21,263.41,936.56,117.07,11.71,87.8,0.0,0.0
2024-07,FRN_00154,GRUPO_352,STANDARD,MARKETPLACE,200,18758.23,1125.49,844.12,3001.32,375.16,37.52,281.37,0.0,0.0
2024-07,FRN_00155,GRUPO_231,STANDARD,MARKETPLACE,281,27951.47,1677.09,1257.82,4472.24,559.03,55.9,419.27,0.0,0.0
2024-07,FRN_00156,GRUPO_241,STRATEGIC,MARKETPLACE,825,75806.64,4548.4,3411.3,12129.06,1516.13,151.61,1137.1,0.0,0.0
2024-07,FRN_00157,GRUPO_052,LONG_TAIL,FULL_SERVICE,139,6256.75,500.54,375.41,750.81,125.14,31.28,93.85,-350.38,-50.05
2024-07,FRN_00158,GRUPO_096,LONG_TAIL,MARKETPLACE,1,65.85,3.95,2.96,10.54,1.32,0.13,0.99,0.0,0.0
2024-07,FRN_00159,GRUPO_388,STANDARD,FULL_SERVICE,384,45508.45,3640.68,2730.51,5461.01,910.17,227.54,682.63,-2548.48,-364.07
2024-07,FRN_00160,GRUPO_222,LONG_TAIL,FULL_SERVICE,43,2152.45,172.2,129.15,258.29,43.05,10.76,32.29,-120.54,-17.22
2024-07,FRN_00161,GRUPO_231,LONG_TAIL,FULL_SERVICE,63,4641.54,371.32,278.49,556.98,92.83,23.21,69.62,-259.92,-37.13
2024-07,FRN_00162,GRUPO_237,STANDARD,MARKETPLACE,365,27745.26,1664.72,1248.54,4439.24,554.91,55.49,416.18,0.0,0.0
2024-07,FRN_00163,GRUPO_143,STANDARD,FULL_SERVICE,369,16778.75,1342.3,1006.72,2013.45,335.57,83.89,251.68,-939.61,-134.23
2024-07,FRN_00164,GRUPO_171,STANDARD,FULL_SERVICE,435,45098.03,3607.84,2705.88,5411.76,901.96,225.49,676.47,-2525.49,-360.78
2024-07,FRN_00165,GRUPO_029,LONG_TAIL,MARKETPLACE,127,7426.21,445.57,334.18,1188.19,148.52,14.85,111.39,0.0,0.0
2024-07,FRN_00166,GRUPO_036,STANDARD,MARKETPLACE,363,30264.34,1815.86,1361.89,4842.29,605.29,60.53,453.97,0.0,0.0
2024-07,FRN_00167,GRUPO_013,STANDARD,MARKETPLACE,217,22781.36,1366.88,1025.16,3645.02,455.63,45.56,341.72,0.0,0.0
2024-07,FRN_00168,GRUPO_160,LONG_TAIL,MARKETPLACE,57,2652.02,159.12,119.34,424.32,53.04,5.3,39.78,0.0,0.0
2024-07,FRN_00169,GRUPO_327,STANDARD,FULL_SERVICE,326,25435.07,2034.81,1526.11,3052.21,508.7,127.18,381.53,-1424.37,-203.48
2024-07,FRN_00170,GRUPO_187,LONG_TAIL,MARKETPLACE,44,2370.47,142.23,106.67,379.28,47.41,4.74,35.56,0.0,0.0
2024-07,FRN_00171,GRUPO_243,STANDARD,MARKETPLACE,283,18370.13,1102.21,826.66,2939.22,367.4,36.74,275.55,0.0,0.0
2024-07,FRN_00172,GRUPO_086,STRATEGIC,MARKETPLACE,842,90962.56,5457.75,4093.31,14554.01,1819.25,181.93,1364.44,0.0,0.0
2024-07,FRN_00173,GRUPO_284,LONG_TAIL,MARKETPLACE,42,1522.76,91.37,68.53,243.64,30.46,3.05,22.84,0.0,0.0
2024-07,FRN_00174,GRUPO_066,LONG_TAIL,MARKETPLACE,61,2230.2,133.81,100.36,356.83,44.6,4.46,33.45,0.0,0.0
2024-07,FRN_00175,GRUPO_170,STANDARD,FULL_SERVICE,244,13631.23,1090.5,817.88,1635.75,272.62,68.16,204.47,-763.35,-109.05
2024-07,FRN_00176,GRUPO_045,LONG_TAIL,MARKETPLACE,66,4717.93,283.08,212.31,754.87,94.36,9.44,70.77,0.0,0.0
2024-07,FRN_00177,GRUPO_062,LONG_TAIL,FULL_SERVICE,92,6691.75,535.34,401.5,803.01,133.84,33.46,100.38,-374.74,-53.53
2024-07,FRN_00178,GRUPO_134,STANDARD,MARKETPLACE,286,21158.94,1269.54,952.15,3385.43,423.18,42.32,317.38,0.0,0.0
2024-07,FRN_00179,GRUPO_284,LONG_TAIL,MARKETPLACE,108,7011.0,420.66,315.5,1121.76,140.22,14.02,105.16,0.0,0.0
2024-07,FRN_00180,GRUPO_028,STRATEGIC,MARKETPLACE,941,88860.34,5331.62,3998.72,14217.65,1777.21,177.72,1332.91,0.0,0.0
2024-07,FRN_00181,GRUPO_108,STANDARD,MARKETPLACE,293,23838.07,1430.28,1072.71,3814.09,476.76,47.68,357.57,0.0,0.0
2024-07,FRN_00182,GRUPO_044,STRATEGIC,MARKETPLACE,601,6294.18,377.65,283.24,1007.07,125.88,12.59,94.41,0.0,0.0
2024-07,FRN_00183,GRUPO_340,LONG_TAIL,MARKETPLACE,70,4711.32,282.68,212.01,753.81,94.23,9.42,70.67,0.0,0.0
2024-07,FRN_00184,GRUPO_286,LONG_TAIL,MARKETPLACE,60,2356.42,141.39,106.04,377.03,47.13,4.71,35.35,0.0,0.0
2024-07,FRN_00185,GRUPO_331,STRATEGIC,MARKETPLACE,662,15801.33,948.08,711.06,2528.21,316.03,31.6,237.02,0.0,0.0
2024-07,FRN_00186,GRUPO_128,STANDARD,MARKETPLACE,257,9965.85,597.95,448.46,1594.54,199.32,19.93,149.49,0.0,0.0
2024-07,FRN_00187,GRUPO_348,STANDARD,MARKETPLACE,217,8107.31,486.44,364.83,1297.17,162.15,16.21,121.61,0.0,0.0
2024-07,FRN_00188,GRUPO_231,STRATEGIC,MARKETPLACE,453,29370.48,1762.23,1321.67,4699.28,587.41,58.74,440.56,0.0,0.0
2024-07,FRN_00189,GRUPO_190,LONG_TAIL,MARKETPLACE,77,3143.43,188.61,141.46,502.95,62.87,6.29,47.15,0.0,0.0
2024-07,FRN_00190,GRUPO_225,LONG_TAIL,MARKETPLACE,25,1589.31,95.36,71.52,254.29,31.79,3.18,23.84,0.0,0.0
2024-07,FRN_00191,GRUPO_385,STANDARD,MARKETPLACE,308,3080.0,184.8,138.6,492.8,61.6,6.16,46.2,0.0,0.0
2024-07,FRN_00192,GRUPO_377,LONG_TAIL,FULL_SERVICE,118,6660.09,532.81,399.61,799.21,133.2,33.3,99.9,-372.97,-53.28
2024-07,FRN_00193,GRUPO_283,STANDARD,MARKETPLACE,378,24076.25,1444.58,1083.43,3852.2,481.53,48.15,361.14,0.0,0.0
2024-07,FRN_00194,GRUPO_121,LONG_TAIL,MARKETPLACE,106,4571.36,274.28,205.71,731.42,91.43,9.14,68.57,0.0,0.0
2024-07,FRN_00195,GRUPO_116,LONG_TAIL,MARKETPLACE,1,33.99,2.04,1.53,5.44,0.68,0.07,0.51,0.0,0.0
2024-07,FRN_00196,GRUPO_233,STANDARD,MARKETPLACE,349,25984.59,1559.08,1169.31,4157.53,519.69,51.97,389.77,0.0,0.0
2024-07,FRN_00197,GRUPO_259,STRATEGIC,FULL_SERVICE,851,64346.35,5147.71,3860.78,7721.56,1286.93,321.73,965.2,-3603.4,-514.77
2024-07,FRN_00198,GRUPO_359,LONG_TAIL,MARKETPLACE,59,2934.73,176.08,132.06,469.56,58.69,5.87,44.02,0.0,0.0
2024-07,FRN_00199,GRUPO_198,STANDARD,MARKETPLACE,291,24750.94,1485.06,1113.8,3960.15,495.02,49.5,371.26,0.0,0.0
2024-07,FRN_00200,GRUPO_137,STRATEGIC,MARKETPLACE,774,73458.93,4407.54,3305.65,11753.43,1469.18,146.92,1101.88,0.0,0.0
2024-07,FRN_00201,GRUPO_318,KEY_ACCOUNT,FULL_SERVICE,1362,356298.81,28503.9,21377.93,42755.86,7125.98,1781.49,5344.48,-19952.73,-2850.39
2024-07,FRN_00202,GRUPO_165,STANDARD,FULL_SERVICE,580,76749.25,6139.94,4604.95,9209.91,1534.99,383.75,1151.24,-4297.96,-613.99
2024-07,FRN_00203,GRUPO_225,STANDARD,FULL_SERVICE,426,12672.47,1013.8,760.35,1520.7,253.45,63.36,190.09,-709.66,-101.38
2024-07,FRN_00204,GRUPO_307,LONG_TAIL,MARKETPLACE,4,160.51,9.63,7.22,25.68,3.21,0.32,2.41,0.0,0.0
2024-07,FRN_00205,GRUPO_234,LONG_TAIL,MARKETPLACE,57,2751.68,165.1,123.82,440.27,55.03,5.5,41.28,0.0,0.0
2024-07,FRN_00206,GRUPO_172,STRATEGIC,MARKETPLACE,777,38307.76,2298.47,1723.85,6129.24,766.16,76.62,574.62,0.0,0.0
2024-07,FRN_00207,GRUPO_152,LONG_TAIL,FULL_SERVICE,142,12084.88,966.79,725.09,1450.19,241.7,60.42,181.27,-676.75,-96.68
2024-07,FRN_00208,GRUPO_315,STRATEGIC,MARKETPLACE,446,13620.06,817.2,612.9,2179.21,272.4,27.24,204.3,0.0,0.0
2024-07,FRN_00209,GRUPO_374,LONG_TAIL,MARKETPLACE,56,4072.19,244.33,183.25,651.55,81.44,8.14,61.08,0.0,0.0
2024-07,FRN_00210,GRUPO_160,LONG_TAIL,MARKETPLACE,57,3116.71,187.0,140.25,498.67,62.33,6.23,46.75,0.0,0.0
2024-07,FRN_00211,GRUPO_096,STANDARD,FULL_SERVICE,290,24472.63,1957.81,1468.36,2936.72,489.45,122.36,367.09,-1370.47,-195.78
2024-07,FRN_00212,GRUPO_233,LONG_TAIL,MARKETPLACE,87,4995.36,299.72,224.79,799.26,99.91,9.99,74.93,0.0,0.0
2024-07,FRN_00213,GRUPO_180,STANDARD,MARKETPLACE,357,8364.31,501.86,376.39,1338.29,167.29,16.73,125.46,0.0,0.0
2024-07,FRN_00214,GRUPO_113,STANDARD,MARKETPLACE,529,12571.63,754.3,565.72,2011.46,251.43,25.14,188.57,0.0,0.0
2024-07,FRN_00215,GRUPO_318,LONG_TAIL,MARKETPLACE,63,2979.39,178.76,134.07,476.7,59.59,5.96,44.69,0.0,0.0
2024-07,FRN_00216,GRUPO_052,STANDARD,MARKETPLACE,282,26608.14,1596.49,1197.37,4257.3,532.16,53.22,399.12,0.0,0.0
2024-07,FRN_00217,GRUPO_268,STANDARD,MARKETPLACE,216,12502.98,750.18,562.63,2000.48,250.06,25.01,187.54,0.0,0.0
2024-07,FRN_00218,GRUPO_295,STANDARD,MARKETPLACE,167,16937.21,1016.23,762.17,2709.95,338.74,33.87,254.06,0.0,0.0
2024-07,FRN_00219,GRUPO_386,LONG_TAIL,FULL_SERVICE,89,6029.25,482.34,361.75,723.51,120.59,30.15,90.44,-337.64,-48.23
2024-07,FRN_00220,GRUPO_387,STANDARD,MARKETPLACE,383,48165.91,2889.95,2167.46,7706.55,963.32,96.33,722.49,0.0,0.0
2024-07,FRN_00221,GRUPO_113,STRATEGIC,FULL_SERVICE,1336,179741.26,14379.3,10784.47,21568.95,3594.83,898.71,2696.12,-10065.51,-1437.93
2024-07,FRN_00222,GRUPO_101,LONG_TAIL,MARKETPLACE,63,2546.55,152.79,114.59,407.45,50.93,5.09,38.2,0.0,0.0
2024-07,FRN_00223,GRUPO_113,LONG_TAIL,MARKETPLACE,81,5080.97,304.86,228.65,812.96,101.62,10.16,76.21,0.0,0.0
2024-07,FRN_00224,GRUPO_081,STRATEGIC,MARKETPLACE,574,76796.22,4607.77,3455.83,12287.4,1535.92,153.59,1151.94,0.0,0.0
2024-07,FRN_00225,GRUPO_187,STANDARD,MARKETPLACE,404,15591.93,935.52,701.64,2494.71,311.84,31.18,233.88,0.0,0.0
2024-07,FRN_00226,GRUPO_113,STRATEGIC,FULL_SERVICE,929,108732.2,8698.58,6523.93,13047.86,2174.64,543.66,1630.98,-6089.01,-869.86
2024-07,FRN_00227,GRUPO_002,STANDARD,MARKETPLACE,293,12694.43,761.67,571.25,2031.11,253.89,25.39,190.42,0.0,0.0
2024-07,FRN_00228,GRUPO_130,STANDARD,MARKETPLACE,93,4542.9,272.57,204.43,726.86,90.86,9.09,68.14,0.0,0.0
2024-07,FRN_00229,GRUPO_220,LONG_TAIL,MARKETPLACE,31,1747.1,104.83,78.62,279.54,34.94,3.49,26.21,0.0,0.0
2024-07,FRN_00230,GRUPO_054,LONG_TAIL,MARKETPLACE,69,3838.24,230.29,172.72,614.12,76.76,7.68,57.57,0.0,0.0
2024-07,FRN_00231,GRUPO_343,STANDARD,FULL_SERVICE,175,8122.32,649.79,487.34,974.68,162.45,40.61,121.83,-454.85,-64.98
2024-07,FRN_00232,GRUPO_224,STANDARD,MARKETPLACE,226,15966.45,957.99,718.49,2554.63,319.33,31.93,239.5,0.0,0.0
2024-07,FRN_00233,GRUPO_225,LONG_TAIL,MARKETPLACE,48,2668.39,160.1,120.07,426.94,53.37,5.34,40.03,0.0,0.0
2024-07,FRN_00234,GRUPO_385,STANDARD,FULL_SERVICE,460,23009.75,1840.78,1380.59,2761.17,460.19,115.05,345.15,-1288.55,-184.08
2024-07,FRN_00235,GRUPO_126,LONG_TAIL,MARKETPLACE,29,1520.66,91.24,68.43,243.31,30.41,3.04,22.81,0.0,0.0
2024-07,FRN_00236,GRUPO_130,STANDARD,MARKETPLACE,284,25791.23,1547.47,1160.6,4126.6,515.82,51.58,386.87,0.0,0.0
2024-07,FRN_00237,GRUPO_053,STRATEGIC,FULL_SERVICE,883,175119.61,14009.57,10507.18,21014.35,3502.39,875.6,2626.79,-9806.7,-1400.96
2024-07,FRN_00238,GRUPO_172,LONG_TAIL,MARKETPLACE,11,716.36,42.98,32.23,114.62,14.33,1.43,10.75,0.0,0.0
2024-07,FRN_00239,GRUPO_218,STANDARD,MARKETPLACE,315,9675.53,580.53,435.4,1548.08,193.51,19.35,145.13,0.0,0.0
2024-07,FRN_00240,GRUPO_160,LONG_TAIL,MARKETPLACE,1,29.75,1.78,1.33,4.76,0.59,0.06,0.45,0.0,0.0
2024-07,FRN_00241,GRUPO_198,STRATEGIC,MARKETPLACE,1000,148809.26,8928.56,6696.42,23809.48,2976.19,297.62,2232.14,0.0,0.0
2024-07,FRN_00242,GRUPO_247,STRATEGIC,FULL_SERVICE,849,88039.36,7043.15,5282.36,10564.72,1760.79,440.2,1320.59,-4930.2,-704.31
2024-07,FRN_00243,GRUPO_324,LONG_TAIL,FULL_SERVICE,44,2255.1,180.41,135.31,270.61,45.1,11.28,33.83,-126.29,-18.04
2024-07,FRN_00244,GRUPO_203,STANDARD,MARKETPLACE,241,28408.69,1704.52,1278.39,4545.39,568.17,56.82,426.13,0.0,0.0
2024-07,FRN_00245,GRUPO_184,LONG_TAIL,MARKETPLACE,21,1198.34,71.9,53.93,191.73,23.97,2.4,17.98,0.0,0.0
2024-07,FRN_00246,GRUPO_123,STANDARD,MARKETPLACE,487,44652.21,2679.13,2009.35,7144.35,893.04,89.3,669.78,0.0,0.0
2024-07,FRN_00247,GRUPO_255,STANDARD,FULL_SERVICE,208,7015.86,561.27,420.95,841.9,140.32,35.08,105.24,-392.89,-56.13
2024-07,FRN_00248,GRUPO_294,LONG_TAIL,MARKETPLACE,67,3531.53,211.89,158.92,565.04,70.63,7.06,52.97,0.0,0.0
2024-07,FRN_00249,GRUPO_280,STANDARD,MARKETPLACE,429,36617.96,2197.08,1647.81,5858.87,732.36,73.24,549.27,0.0,0.0
2024-07,FRN_00250,GRUPO_325,STANDARD,MARKETPLACE,240,13085.76,785.15,588.86,2093.72,261.72,26.17,196.29,0.0,0.0
2024-07,FRN_00251,GRUPO_372,STANDARD,MARKETPLACE,150,11043.33,662.6,496.95,1766.93,220.87,22.09,165.65,0.0,0.0
2024-07,FRN_00252,GRUPO_098,KEY_ACCOUNT,FULL_SERVICE,1202,281988.5,22559.08,16919.31,33838.62,5639.77,1409.94,4229.83,-15791.36,-2255.91
2024-07,FRN_00253,GRUPO_198,STANDARD,MARKETPLACE,358,30647.94,1838.88,1379.16,4903.67,612.96,61.3,459.72,0.0,0.0
2024-07,FRN_00254,GRUPO_395,LONG_TAIL,MARKETPLACE,19,898.71,53.92,40.44,143.79,17.97,1.8,13.48,0.0,0.0
2024-07,FRN_00255,GRUPO_240,LONG_TAIL,MARKETPLACE,47,2436.97,146.22,109.66,389.92,48.74,4.87,36.55,0.0,0.0
2024-07,FRN_00256,GRUPO_144,LONG_TAIL,MARKETPLACE,74,3015.89,180.95,135.71,482.54,60.32,6.03,45.24,0.0,0.0
2024-07,FRN_00257,GRUPO_097,LONG_TAIL,MARKETPLACE,44,2738.5,164.31,123.23,438.16,54.77,5.48,41.08,0.0,0.0
2024-07,FRN_00258,GRUPO_201,LONG_TAIL,MARKETPLACE,24,877.44,52.65,39.49,140.39,17.55,1.75,13.16,0.0,0.0
2024-07,FRN_00259,GRUPO_124,LONG_TAIL,MARKETPLACE,58,3839.31,230.36,172.77,614.29,76.79,7.68,57.59,0.0,0.0
2024-07,FRN_00260,GRUPO_187,STANDARD,MARKETPLACE,187,22460.86,1347.65,1010.74,3593.74,449.22,44.92,336.91,0.0,0.0
2024-07,FRN_00261,GRUPO_326,LONG_TAIL,MARKETPLACE,18,1402.29,84.14,63.11,224.37,28.05,2.8,21.03,0.0,0.0
2024-07,FRN_00262,GRUPO_349,LONG_TAIL,MARKETPLACE,94,2280.27,136.82,102.61,364.84,45.61,4.56,34.2,0.0,0.0
2024-07,FRN_00263,GRUPO_259,STANDARD,MARKETPLACE,114,10277.81,616.67,462.5,1644.45,205.56,20.56,154.17,0.0,0.0
2024-07,FRN_00264,GRUPO_148,STRATEGIC,FULL_SERVICE,787,58778.97,4702.32,3526.74,7053.48,1175.58,293.89,881.68,-3291.62,-470.23
